,Date,Origin,Destination,Departure_Time,Arrival_Time,Duration,Class,Miles,Tax
2897,05/01,HND,EWR,11:55 AM, 6:34 PM ,19h 39m,Business,450000,49.6
2898,05/02,HND,EWR,11:55 AM, 6:34 PM ,19h 39m,Business,450000,49.6
2899,05/03,HND,EWR,11:55 AM, 6:34 PM ,19h 39m,Business,450000,49.6
2900,05/04,HND,EWR,11:55 AM, 6:34 PM ,19h 39m,Business,450000,49.6
2901,05/05,HND,EWR,11:55 AM, 6:34 PM ,19h 39m,Business,450000,49.6
2902,05/01,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2903,05/01,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2904,05/02,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2905,05/02,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2906,05/03,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2907,05/03,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2908,05/04,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2909,05/04,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2910,05/05,HND,EWR,11:55 AM, 7:20 PM ,20h 25m,Business,450000,49.6
2911,05/06,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2912,05/06,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2913,05/07,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2914,05/07,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2915,05/08,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2916,05/08,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2917,05/09,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2918,05/09,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2919,05/10,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2920,05/10,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2921,05/11,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2922,05/11,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2923,05/13,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2924,05/13,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2925,05/14,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2926,05/14,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2927,05/15,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2928,05/15,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2929,05/16,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2930,05/16,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2931,05/17,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2932,05/17,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2933,05/18,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2934,05/18,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2935,05/19,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2936,05/19,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2937,05/20,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2938,05/20,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2939,05/21,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2940,05/21,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2941,05/22,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2942,05/22,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2943,05/23,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2944,05/23,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2945,05/24,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2946,05/24,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2947,05/25,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2948,05/25,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2949,05/26,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2950,05/26,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2951,05/27,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2952,05/27,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2953,05/28,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2954,05/28,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2955,05/29,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2956,05/30,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2957,05/31,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2958,05/31,HND,EWR,11:55 AM, 7:47 PM ,20h 52m,Business,450000,49.6
2959,05/01,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2960,05/01,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2961,05/02,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2962,05/02,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2963,05/03,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2964,05/03,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2965,05/04,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2966,05/04,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2967,05/05,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2968,05/05,HND,EWR,11:55 AM, 8:06 PM ,21h 11m,Business,450000,49.6
2969,05/01,HND,EWR,11:55 AM, 8:07 PM ,21h 12m,Business,450000,49.6
2970,05/02,HND,EWR,11:55 AM, 8:07 PM ,21h 12m,Business,450000,49.6
2971,05/03,HND,EWR,11:55 AM, 8:07 PM ,21h 12m,Business,450000,49.6
2972,05/04,HND,EWR,11:55 AM, 8:07 PM ,21h 12m,Business,450000,49.6
2973,05/05,HND,EWR,11:55 AM, 8:07 PM ,21h 12m,Business,450000,49.6
2974,05/06,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2975,05/07,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2976,05/08,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2977,05/09,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2978,05/10,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2979,05/13,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2980,05/14,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2981,05/15,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2982,05/16,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2983,05/17,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2984,05/19,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2985,05/20,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2986,05/21,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2987,05/22,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2988,05/23,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2989,05/24,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2990,05/26,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2991,05/27,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2992,05/28,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2993,05/30,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2994,05/31,HND,EWR,11:55 AM, 8:32 PM ,21h 37m,Business,450000,49.6
2995,05/06,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
2996,05/06,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
2997,05/07,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
2998,05/07,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
2999,05/08,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3000,05/08,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3001,05/09,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3002,05/09,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3003,05/10,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3004,05/10,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3005,05/11,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3006,05/11,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3007,05/13,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3008,05/13,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3009,05/14,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3010,05/14,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3011,05/15,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3012,05/15,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3013,05/16,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3014,05/17,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3015,05/17,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3016,05/18,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3017,05/18,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3018,05/19,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3019,05/19,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3020,05/20,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3021,05/21,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3022,05/21,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3023,05/22,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3024,05/22,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3025,05/23,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3026,05/23,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3027,05/24,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3028,05/24,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3029,05/26,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3030,05/26,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3031,05/27,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3032,05/27,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3033,05/28,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3034,05/28,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3035,05/29,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3036,05/30,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3037,05/30,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3038,05/31,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3039,05/31,HND,EWR,11:55 AM, 8:00 PM ,21h 5m,Business,450000,49.6
3040,05/23,HND,EWR,6:15 PM," 2:23 AM +1 , Arrives on May 24",21h 8m,Business,450000,49.6
3041,05/23,HND,EWR,6:15 PM," 2:23 AM +1 , Arrives on May 24",21h 8m,Business,450000,49.6
3042,05/11,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 12",22h 57m,Business,450000,49.6
3043,05/11,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 12",22h 57m,Business,450000,49.6
3044,05/14,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 15",22h 57m,Business,450000,49.6
3045,05/14,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 15",22h 57m,Business,450000,49.6
3046,05/18,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 19",22h 57m,Business,450000,49.6
3047,05/18,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 19",22h 57m,Business,450000,49.6
3048,05/19,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 20",22h 57m,Business,450000,49.6
3049,05/19,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 20",22h 57m,Business,450000,49.6
3050,05/24,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 25",22h 57m,Business,450000,49.6
3051,05/24,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 25",22h 57m,Business,450000,49.6
3052,05/24,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 25",22h 57m,Business,450000,49.6
3053,05/26,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 27",22h 57m,Business,450000,49.6
3054,05/26,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 27",22h 57m,Business,450000,49.6
3055,05/26,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 27",22h 57m,Business,450000,49.6
3056,05/27,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 28",22h 57m,Business,450000,49.6
3057,05/29,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 30",22h 57m,Business,450000,49.6
3058,05/29,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 30",22h 57m,Business,450000,49.6
3059,05/29,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on May 30",22h 57m,Business,450000,49.6
3060,05/31,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on June 1",22h 57m,Business,450000,49.6
3061,05/31,HND,EWR,7:45 PM," 5:42 AM +1 , Arrives on June 1",22h 57m,Business,450000,49.6
3062,05/06,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3063,05/06,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3064,05/07,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3065,05/07,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3066,05/08,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3067,05/08,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3068,05/09,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3069,05/09,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3070,05/10,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3071,05/10,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3072,05/11,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3073,05/11,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3074,05/13,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3075,05/13,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3076,05/14,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3077,05/15,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3078,05/15,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3079,05/16,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3080,05/16,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3081,05/17,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3082,05/17,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3083,05/18,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3084,05/18,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3085,05/19,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3086,05/19,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3087,05/20,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3088,05/20,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3089,05/21,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3090,05/21,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3091,05/22,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3092,05/22,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3093,05/23,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3094,05/23,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3095,05/24,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3096,05/24,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3097,05/25,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3098,05/25,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3099,05/26,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3100,05/26,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3101,05/27,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3102,05/27,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3103,05/28,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3104,05/28,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3105,05/30,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3106,05/30,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3107,05/31,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,49.6
3108,05/31,HND,EWR,11:55 AM, 10:05 PM ,23h 10m,Business,450000,55.2
3109,05/06,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3110,05/07,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3111,05/08,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3112,05/09,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3113,05/10,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3114,05/11,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3115,05/13,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3116,05/14,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3117,05/15,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3118,05/16,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3119,05/17,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3120,05/18,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3121,05/19,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3122,05/20,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3123,05/22,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3124,05/23,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3125,05/24,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3126,05/25,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3127,05/26,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3128,05/27,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3129,05/28,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3130,05/30,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3131,05/31,HND,EWR,11:55 AM, 10:09 PM ,23h 14m,Business,450000,49.6
3132,05/01,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,55.2
3133,05/01,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3134,05/01,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3135,05/02,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3136,05/02,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,55.2
3137,05/02,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3138,05/03,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3139,05/03,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3140,05/03,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,55.2
3141,05/04,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3142,05/04,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,55.2
3143,05/04,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3144,05/05,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,55.2
3145,05/05,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3146,05/05,HND,EWR,11:55 AM, 10:15 PM ,23h 20m,Business,450000,49.6
3147,05/02,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,49.6
3148,05/02,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,55.2
3149,05/03,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,49.6
3150,05/03,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,55.2
3151,05/04,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,55.2
3152,05/05,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,49.6
3153,05/05,HND,EWR,11:55 AM, 10:28 PM ,23h 33m,Business,450000,55.2
3154,05/06,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3155,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3156,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3157,05/07,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3158,05/08,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3159,05/08,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3160,05/09,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3161,05/14,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3162,05/15,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3163,05/15,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3164,05/15,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3165,05/16,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3166,05/16,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3167,05/17,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3168,05/17,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3169,05/17,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3170,05/18,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3171,05/18,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3172,05/18,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3173,05/19,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3174,05/20,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3175,05/21,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3176,05/22,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3177,05/22,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3178,05/22,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3179,05/23,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3180,05/24,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3181,05/24,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3182,05/24,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3183,05/25,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3184,05/25,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3185,05/25,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3186,05/26,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3187,05/26,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3188,05/26,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3189,05/27,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3190,05/27,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3191,05/27,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,55.2
3192,05/30,HND,EWR,11:55 AM, 10:29 PM ,23h 34m,Business,450000,49.6
3193,05/01,HND,EWR,11:55 AM, 9:59 PM ,23h 4m,Business,450000,49.6
3194,05/02,HND,EWR,11:55 AM, 9:59 PM ,23h 4m,Business,450000,49.6
